video_id,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,video_error_or_removed,title_length,title_uppercase,title_emoticons,title_hashtag,title_interpunction,description_length,description_uppercase,description_link,description_emoticons,description_hashtag,description_interpunction,tag_number,TTitle_offici,TTitle_video,TTitle_2018,TTitle_trailer,TTitle_vs,TTitle_2017,TTitle_new,TTitle_live,TTitle_make,TTitle_ft,TDesc_video,TDesc_follow,TDesc_thi,TDesc_subscrib,TDesc_twitter,TDesc_facebook,TDesc_instagram,TDesc_watch,TDesc_get,TDesc_like,TTags_funny,TTags_comedy,TTags_humor,TTags_music,TTags_[none],TTags_interview,TTags_comedian,TTags_celebrity,TTags_television,TTags_news
qaivW5joQrk,229871,1678,271,0,True,False,False,80,0.125,False,False,4,989,0.05965621840242674,True,True,False,106,20,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False
qax_QIFvw_o,797798,20083,345,956,False,False,False,73,0.136986301369863,False,False,6,1518,0.06587615283267456,True,True,False,185,24,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
qcP7sS1qZ2M,314140,12600,331,1532,False,False,False,43,0.18604651162790697,False,False,3,1011,0.06923837784371911,True,True,True,118,10,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
qeWvgZLz9yU,265799,14179,384,1727,False,False,False,47,0.17021276595744683,False,False,8,1764,0.0374149659863946,True,True,False,188,18,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
qfZcxeqa1g4,1152451,3397,127,333,False,False,False,71,0.14084507042253525,False,False,7,72,0.01388888888888884,False,False,False,5,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
qfqVkEYQ1Ls,8304593,70922,11172,7952,False,False,False,70,0.08571428571428574,False,False,8,381,0.04986876640419946,True,True,False,62,9,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
qg0GdM60syI,773,2,0,0,False,False,False,38,0.10526315789473684,False,False,0,25,0.040000000000000036,False,False,False,2,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
qgGooEyeNNc,651268,52910,245,2615,False,False,False,81,0.12345679012345678,False,False,5,398,0.05778894472361806,True,True,False,33,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
qgTtyfgzGc0,239087,4299,178,990,False,False,False,65,0.16923076923076918,False,False,9,1072,0.10167910447761197,True,True,False,110,34,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False
qgYvfE5PkQI,3682671,293664,5160,17355,False,False,False,33,0.1515151515151515,False,False,1,451,0.06208425720620847,False,False,False,31,22,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
qhuKvMRqsk8,377788,19222,392,1639,False,False,False,37,0.21621621621621623,False,False,1,1640,0.2140243902439024,True,True,False,235,36,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
qmDsgGKHBEo,593120,2286,259,3250,False,False,False,91,0.15384615384615385,False,False,11,875,0.14857142857142858,True,True,False,123,28,False,False,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False
qmYcbgJBv7s,100812,791,115,66,False,False,False,38,0.1842105263157895,True,False,3,1425,0.14947368421052631,True,True,False,145,14,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
qmcVlPqy9-o,4035,2,0,0,False,False,False,52,0.11538461538461542,False,False,3,227,0.09251101321585908,True,True,False,34,9,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
qmvj7ijV0Q0,1517477,15808,865,1354,False,False,False,44,0.13636363636363635,False,False,2,1550,0.10838709677419356,True,True,False,160,27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,True,True,False,False,True,True,True,False,False
qmxMAdV6s4U,2178547,3354,118,305,False,False,False,29,0.3793103448275862,False,False,1,2686,0.0737155621742368,True,True,False,357,15,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
qoPCbB_uGMw,1529545,20063,1044,1229,False,False,False,37,0.1351351351351351,False,False,1,518,0.03667953667953672,True,True,False,49,14,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
qooQd8AA7_M,7095077,438470,6754,29178,False,False,False,53,0.13207547169811318,False,False,5,540,0.0796296296296296,True,True,True,63,27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
qpAo_XvCQaQ,1258994,15235,1023,1617,False,False,False,66,0.24242424242424243,False,False,2,930,0.09677419354838712,True,True,False,84,63,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False
qpkXi0-XkxI,1953661,16054,1006,1621,False,False,False,97,0.134020618556701,False,False,8,1777,0.08666291502532353,True,True,False,187,28,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,True,False,False
qqOR3qXyTY0,25513,60,3,25,False,False,False,50,0.06000000000000005,False,False,2,56,0.017857142857142905,False,False,True,7,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
qqs3fxfmWr4,278899,4513,126,314,False,False,False,20,0.19999999999999996,False,False,1,514,0.10700389105058361,True,True,False,75,9,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
qrPPj3e2M-M,73984,3676,78,353,False,False,False,21,0.19047619047619047,False,False,1,534,0.0393258426966292,True,True,True,93,9,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
qtW9ornyPIQ,915409,39646,363,9366,False,False,False,36,0.13888888888888884,False,False,3,1105,0.25429864253393664,True,True,True,156,39,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False
quouML5-UZI,402259,21968,512,2275,False,False,False,44,0.2727272727272727,False,False,5,886,0.14334085778781036,True,True,False,143,9,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
qv9Gt38LOKQ,726679,25676,614,2624,False,False,False,52,0.13461538461538458,False,False,5,1836,0.037581699346405206,True,True,False,187,17,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
qvLyNeMGdR4,1689,7,0,2,False,False,False,37,0.10810810810810811,False,False,2,124,0.11290322580645162,False,False,False,8,9,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
qvZybtmE5RY,664716,7808,1840,3850,False,False,False,20,0.15000000000000002,False,False,2,112,0.017857142857142905,False,False,False,15,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
qxVQ7ZEG1RU,380530,3836,187,2034,False,False,False,48,0.10416666666666663,False,False,3,416,0.024038461538461564,False,False,False,20,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
qxbS8qbBL0c,283885,9320,166,349,False,False,False,39,0.1282051282051282,False,False,1,58,0.15517241379310343,False,False,False,1,5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
qzLkSAVD8gA,323801,9918,92,438,False,False,False,73,0.15068493150684936,False,False,5,673,0.08469539375928681,True,True,False,81,20,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
r-3iathMo7o,6995168,143678,10925,17444,False,False,False,36,0.36111111111111116,False,False,2,4830,0.22173913043478266,True,True,False,714,37,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
r-7-bIXETfY,251742,6065,204,325,False,False,False,44,0.20454545454545459,False,False,5,1993,0.07325639739086809,True,True,False,251,45,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False
r-8NzNW6mXs,315079,10410,434,510,False,False,False,44,0.11363636363636365,False,False,3,1441,0.05204718945176956,True,True,False,223,27,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
r-i6XpcL1Fs,9220058,109125,33223,23799,False,False,False,39,0.10256410256410253,False,False,4,1864,0.06437768240343344,True,True,True,183,25,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False
r-luQokOiBw,1173342,35541,502,1806,False,False,False,92,0.11956521739130432,False,False,5,528,0.09090909090909094,True,True,False,51,24,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
r04uNjeWHO0,64866,2252,17,177,False,False,False,28,0.1428571428571429,False,False,2,577,0.09185441941074524,True,True,False,86,10,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
r15_6z9xryo,2533102,19731,2011,1903,False,False,False,54,0.12962962962962965,False,False,4,716,0.09078212290502796,True,True,False,72,9,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
r1x0X5PCYak,2723989,231117,3262,73205,False,False,False,36,0.8888888888888888,False,False,1,3074,0.18932986337020175,True,True,True,330,35,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False
